ID,LABEL,SYNONYMS
FOODON:03510097,no artificial colors claim,
FOODON:03510098,no color added claim,
FOODON:03510099,flavor- or taste-related claim,
FOODON:03510100,no artificial flavors claim,
FOODON:03510102,no flavor added claim,
FOODON:03510103,sweetener-related claim,
FOODON:03510104,no artificial sweeteners claim,
FOODON:03510105,unsweetened claim,
FOODON:03510106,artificial ingredient-related claim,
FOODON:03510107,no artificial ingredients claim,
FOODON:03510108,no artificial additives claim,
FOODON:03510110,preservative-related claim,
FOODON:03510111,no nitrite/nitrate added claim,
FOODON:03510112,no sulfite added claim,
FOODON:03510113,no artificial preservatives claim,
FOODON:03510114,no preservatives claim,
FOODON:03510115,other ingredient- or constituent-related claim,
FOODON:03510116,no msg added claim,
FOODON:03510117,caffeine free claim,
FOODON:03510118,naturally caffeine free claim,
FOODON:03510119,processing-related claim,
FOODON:03510120,"""fresh"" label claim",
FOODON:03510121,not pasteurized claim,
FOODON:03510122,unpurified or unrefined claim,
FOODON:03510123,unbleached claim,
FOODON:03510124,health-related claim,
FOODON:03510125,tooth decay-related claim,
FOODON:03510126,religion- or customs-related claim,
FOODON:03510127,kosher claim,
FOODON:03510128,organic food claim,
FOODON:03510129,"""free"" label claim",
FOODON:03510130,"""high"" label claim",
FOODON:03510131,"""less"" label claim",
FOODON:03510132,"""light"" label claim",
FOODON:03510133,"""more"" label claim",
FOODON:03510134,"""source of"" label claim",
FOODON:03510135,kosher for passover claim,
FOODON:03510136,food consumer group,
FOODON:03510149,no or reduced cholesterol claim,
FOODON:03510150,(percent) fat free claim,
FOODON:03510152,sodium free claim,
FOODON:03510153,very low sodium claim,
FOODON:03510154,reduced sodium claim,
FOODON:03510156,low sodium claim,
FOODON:03510157,game as consumer,
FOODON:03510158,rabbit as consumer,
FOODON:03510159,other special claim,
FOODON:03510161,label claim in food name,
FOODON:03510162,label claim separate from food name,
FOODON:03510167,no water added claim,
FOODON:03510168,pareve claim,
FOODON:03510169,noncarbonated claim,
FOODON:03510170,lactose reduced food,
FOODON:03510171,lactose free food,
FOODON:03510172,unenriched claim,
FOODON:03510173,no vitamin or mineral added claim,
FOODON:03510174,gluten free claim,
FOODON:03510175,egg free claim,
FOODON:03510176,alcohol free claim,
FOODON:03510177,kosher milchlig claim,
FOODON:03510178,"""fresh frozen"" label claim",
FOODON:03510179,saturated fat free food,
FOODON:03510180,reduced saturated fat food,
FOODON:03510181,reduced sugars food,
FOODON:03510182,aliment de disette,
FOODON:03510183,enriched food claim,
FOODON:03510184,fortified food claim,
FOODON:03510185,iodized claim,
FOODON:03510186,unfortified claim,
FOODON:03510187,halal claim,
FOODON:03510188,adult human as food consumer,
FOODON:03510189,"infant as food consumer, 0 - 3 months",
FOODON:03510190,"infant as food consumer, 3 - 6 months",
FOODON:03510191,"infant as food consumer, 6 - 12 months",
FOODON:03510192,"toddler as food consumer, 12 months and onwards",
FOODON:03510193,low alcohol claim,
FOODON:03510194,probiotic claim,
FOODON:03510195,full fat claim,
FOODON:03510196,trans fat claim,
FOODON:03510197,food quality claim,
FOODON:03510198,diabetic or suitable for diabetics claim,
FOODON:03510199,vegan/vegetarian or suitability for vegan/vegetarian claim,
FOODON:03510200,no pork added claim,
FOODON:03510201,no beef added claim,
FOODON:03510202,protein special claim,
FOODON:03510203,high protein food,
FOODON:03510204,natural source of vitamins and or minerals claim,
FOODON:03510205,source of fibre,
FOODON:03510206,source of protein,
FOODON:03510207,contains {name of the nutrient or other substance} nutrition claim,
FOODON:03510208,increased {name of nutrient} nutrition claim,
FOODON:03510209,"""naturally/natural"" label claim",
FOODON:03510210,source of {name of vitamin/s}  and/or {name of mineral/s} nutrition claim,
FOODON:03510211,high {name of vitamin/s} and/or {name of mineral/s} nutrition claim,
FOODON:03510212,reduced {name of nutrient} nutrition claim,
FOODON:03510213,food allergen labelling,
FOODON:03510214,food allergen labelling about cereals containing gluten and products thereof,
FOODON:03510215,food allergen labelling about crustaceans and products thereof,
FOODON:03510216,food allergen labelling about eggs and products thereof,
FOODON:03510217,food allergen labelling about fish and products thereof,
FOODON:03510218,food allergen labelling about peanuts and products thereof,
FOODON:03510219,food allergen labelling about soybeans and products thereof,
FOODON:03510220,"food allergen labelling about milk and products thereof, including lactose",
FOODON:03510221,food allergen labelling about nuts and products thereof,
FOODON:03510222,food allergen labelling about celery and products thereof,
FOODON:03510223,food allergen labelling about mustard and products thereof,
FOODON:03510224,food allergen labelling about sesame seeds and products thereof,
FOODON:03510225,food allergen labelling about sulphur dioxide and sulphites,
FOODON:03510226,food allergen labelling about cocoa and products thereof,
FOODON:03510227,food allergen labelling about coriander and products thereof,
FOODON:03510228,food allergen labelling about lupine and products thereof,
FOODON:03510229,food allergen labelling about corn and products thereof,
FOODON:03510230,food allergen labelling about pod fruits and products thereof,
FOODON:03510231,food allergen labelling about carrot and products thereof,
FOODON:03510232,food allergen labelling about molluscs and products thereof,
FOODON:03510233,"""no trans fat"" claim",
FOODON:03510234,traditional food claim,
FOODON:03510235,ethnic food claim,
FOODON:03510236,traditional ingredient claim,
FOODON:03510237,traditional composition claim,
FOODON:03510238,traditional type of production and/or processing claim,
FOODON:03510239,authentic ethnic food claim,
FOODON:03510240,modified ethnic food claim,
FOODON:03510241,monounsaturated fat claim,
FOODON:03510242,polyunsaturated fat claim,
FOODON:03510243,high monounsaturated fat,
FOODON:03510244,omega-3 fatty acids claim,
FOODON:03510245,high omega-3 fatty acids,
FOODON:03510246,high polyunsaturated fat,
FOODON:03510247,unsaturated fat claim,
FOODON:03510248,high unsaturated  fat,
FOODON:03510249,source of omega-3 fatty acids,
FOODON:03510250,"human as food consumer, four years and above",
FOODON:03510251,man as food consumer,
FOODON:03510252,woman as food consumer,
FOODON:03510253,pregnant or lactating woman as food consumer,
FOODON:03510254,senior as food consumer,
FOODON:03510255,teenager as food consumer,
FOODON:03510256,"child as food consumer, less than four years",
FOODON:03510257,calcium and osteoporosis related claim,
FOODON:03510259,athlete as food consumer,
FOODON:03510260,bodybuilder as food consumer,
FOODON:03510261,menopaused woman as food consumer,
FOODON:03510262,weight-reducer as food consumer,
FOODON:03510263,"infant as food consumer, 0 - 6 months",
FOODON:03510264,qualified health claim,
FOODON:03510265,structure/function claim,
FOODON:03510266,infant as food consumer,
FOODON:03510267,Native American food claim,
FOODON:03510268,Alaskan Native food claim,
FOODON:03510269,Apache food claim,
FOODON:03510270,Navajo food claim,
FOODON:03510271,Shoshone Bannock food claim,
FOODON:03510272,Pacific food claim,
FOODON:03510273,Northern Plains food claim,
FOODON:03510274,Southwest Plains food claim,
FOODON:03510275,Hopi food claim,
FOODON:03510277,phytosterol claim,
FOODON:03530005,food datum,
FOODON:03530008,"cut of meat, u.s.",
FOODON:03530020,brisket,
FOODON:03530021,chuck,
FOODON:03530022,flank,
FOODON:03530023,rib (meat cut),
FOODON:03530024,round or leg (meat cut),
FOODON:03530025,fore shank,
FOODON:03530026,short loin,
FOODON:03530027,sirloin,
FOODON:03530028,short plate,
FOODON:03530031,loin,
FOODON:03530037,fat back,
FOODON:03530040,"jowl, trimmed",
FOODON:03530041,foot (meat cut),
FOODON:03530043,shoulder (meat cut),
FOODON:03530045,breast (meat cut),
FOODON:03530046,side (meat cut),
FOODON:03530047,"cut of meat, composite",
FOODON:03530050,fruit ripeness,
FOODON:03530051,unripe,
FOODON:03530052,ripe,
FOODON:03530063,belly meat,
FOODON:03530108,food facility preparation process,
FOODON:03530109,home food preparation process,
FOODON:03530110,restaurant food preparation process,
FOODON:03530111,fast food outlet preparation process,
FOODON:03530112,food industry preparation process,
FOODON:03530113,commissary food preparation process,
FOODON:03530119,restaurant or fast food preparation process,
FOODON:03530120,street vendor food retail process,
FOODON:03530121,"cut of meat, french",
FOODON:03530122,quartier avant,
FOODON:03530123,caparacon,
FOODON:03530124,bavette,
FOODON:03530125,flanchet,
FOODON:03530126,hampe,
FOODON:03530127,plat-de-cote,
FOODON:03530128,poitrine,
FOODON:03530129,collier,
FOODON:03530130,basses-cotes,
FOODON:03530131,raquette,
FOODON:03530132,gite avant,
FOODON:03530133,jumeau,
FOODON:03530134,marcreuse,
FOODON:03530135,quartier arriere,
FOODON:03530136,cuisse,
FOODON:03530137,gite arriere,
FOODON:03530138,semelle,
FOODON:03530139,tranche (meat cut),
FOODON:03530140,tranche grasse,
FOODON:03530141,aloyau,
FOODON:03530142,entre-cote,
FOODON:03530143,faux-filet,
FOODON:03530144,filet,
FOODON:03530145,rumsteck,
FOODON:03530146,butchery cut of animal,
FOODON:03530152,agricultural food production,
FOODON:03530153,wild food harvesting,
FOODON:03530154,domestic or cultivated food production,
FOODON:03530155,tail,
FOODON:03530156,cut of poultry meat,
FOODON:03530158,poultry breast,
FOODON:03530204,semidomestic or semiwild food production,
FOODON:03530206,food production,
FOODON:03530207,food plant cultivation,
FOODON:03530208,outdoor/open-air plant cultivation,
FOODON:03530209,conventional outdoor/open-air cultivation,
FOODON:03530210,outdoor/open-air organic plant cultivation,
FOODON:03530211,under glass/protected plant cultivation,
FOODON:03530212,conventional under glass/protected cultivation,
FOODON:03530213,under glass/protected organic plant cultivation,
FOODON:03530214,hydroponic cultivation,
FOODON:03530217,tenderloin,
FOODON:03530253,organic plant cultivation,
FOODON:03530268,food plant physical quality,
FOODON:03530291,organic food production,
FOODON:03530292,free-range food animal rearing,
FOODON:03530293,shank (meat),
FOODON:03601005,consumer-ready food packaging,
FOODON:03601006,wholesale food bulk packaging,
FOODON:03601059,tuna saku,
FOODON:03601062,hormone-free food product claim,
FOODON:03601063,antibiotic-free food product claim,
FOODON:03601064,cage-free animal claim,
FOODON:03601065,pasture-raised food product claim,
FOODON:03601066,grass-fed food product claim,
FOODON:03601067,farm-raised food product claim,
FOODON:03602001,label claim,
GAZ:00000013,continent,
GAZ:00000013,continent,
GAZ:00000029,Marianas Islands,
GAZ:00000106,"populated place, Haiti",
GAZ:00000106,"populated place, Haiti",
GAZ:00000323,Arctic Ocean,
GAZ:00000344,Atlantic Ocean,
GAZ:00000360,Pacific Ocean,
GAZ:00000372,Indian Ocean,
GAZ:00000373,,
GAZ:00000377,North Atlantic Ocean,
GAZ:00000378,South Atlantic Ocean,
GAZ:00000448,geographic location,
GAZ:00000448,geographic location,
GAZ:00000457,Africa,
GAZ:00000457,Africa,
GAZ:00000458,North America,
GAZ:00000458,North America,
GAZ:00000459,South America,
GAZ:00000459,South America,
GAZ:00000460,Eurasia,
GAZ:00000460,Eurasia,
GAZ:00000462,Antarctica,
GAZ:00000462,Antarctica,
GAZ:00000463,Australia,
GAZ:00000464,Europe,
GAZ:00000465,Asia,
GAZ:00000466,Indian subcontinent,
GAZ:00000468,Oceania,
GAZ:00000468,Oceania,
GAZ:00000469,New Zealand,
GAZ:00000553,South Africa,
GAZ:00000554,West Africa,
GAZ:00000555,North Africa,
GAZ:00000556,East Africa,
GAZ:00000557,Anatolia,
GAZ:00000558,Turkey,
GAZ:00000559,Southeast Asia,
GAZ:00000560,Sudan,
GAZ:00000562,Tunisia,
GAZ:00000563,Algeria,
GAZ:00000564,Western Sahara,
GAZ:00000565,Morocco,
GAZ:00000566,Libya,
GAZ:00000567,Ethiopia,
GAZ:00000581,Eritrea,
GAZ:00000582,Djibouti,
GAZ:00000583,Mauritania,
GAZ:00000584,Mali,
GAZ:00000585,Niger,
GAZ:00000586,Chad,
GAZ:00000587,Sub-Saharan Africa,
GAZ:00000588,Central Africa,
GAZ:00000590,Oceans and Seas,
GAZ:00000590,Oceans and Seas,
GAZ:00000591,Kingdom of Spain,
GAZ:00000591,Kingdom of Spain,
GAZ:00000641,Province (Algeria),
GAZ:00000641,Province (Algeria),
GAZ:00000842,Cape Verde Islands,
GAZ:00000843,Iceland,
GAZ:00000847,Azores,
GAZ:00000847,Azores,
GAZ:00000849,Saint Helena,
GAZ:00000904,Benin,
GAZ:00000905,Burkina Faso,
GAZ:00000906,Cote d'Ivoire,
GAZ:00000907,Gambia,
GAZ:00000908,Ghana,
GAZ:00000909,Guinea,
GAZ:00000910,Guinea-Bissau,
GAZ:00000911,Liberia,
GAZ:00000912,Nigeria,
GAZ:00000913,Senegal,
GAZ:00000914,Sierra Leone,
GAZ:00000915,Togo,
GAZ:00001016,Capital Territory (Nigeria),
GAZ:00001016,Capital Territory (Nigeria),
GAZ:00001018,State (Nigeria),
GAZ:00001018,State (Nigeria),
GAZ:00001066,Province (Sierra Leone),
GAZ:00001066,Province (Sierra Leone),
GAZ:00001086,Democratic Republic of the Congo,
GAZ:00001087,Rwanda,
GAZ:00001088,Republic of Congo,
GAZ:00001089,Central African Republic,
GAZ:00001090,Burundi,
GAZ:00001091,Equatorial Guinea,
GAZ:00001092,Gabon,
GAZ:00001093,Cameroon,
GAZ:00001094,Republic of South Africa,
GAZ:00001095,Angola,
GAZ:00001096,Namibia,
GAZ:00001097,Botswana,
GAZ:00001098,Lesotho,
GAZ:00001099,Swaziland,
GAZ:00001100,Mozambique,
GAZ:00001101,Kenya,
GAZ:00001102,Uganda,
GAZ:00001103,Tanzania,
GAZ:00001104,Somalia,
GAZ:00001105,Malawi,
GAZ:00001106,Zimbabwe,
GAZ:00001107,Zambia,
GAZ:00001108,Madagascar,
GAZ:00001139,Canary Islands,
GAZ:00001141,Macaronesian Islands,
GAZ:00001227,Cape Verde,
GAZ:00001250,Bouvet Islands,
GAZ:00001251,Barbados,
GAZ:00001264,Bermuda,
GAZ:00001264,Bermuda,
GAZ:00001412,Falkland Islands,
GAZ:00001412,Falkland Islands,
GAZ:00001453,Bouvet Island,
GAZ:00001496,Faroes,
GAZ:00001505,British Isles,
GAZ:00001507,Greenland,
GAZ:00001508,Province (Greenland),
GAZ:00001508,Province (Greenland),
GAZ:00001539,Channel Islands,
GAZ:00001540,Isles of Man,
GAZ:00001549,Kingdom of the Netherlands,
GAZ:00001549,Kingdom of the Netherlands,
GAZ:00001550,Guernsey,
GAZ:00001551,Jersey,
GAZ:00002284,North Sea,
GAZ:00002284,North Sea,
GAZ:00002285,Irish Sea,
GAZ:00002285,Irish Sea,
GAZ:00002286,English Channel,
GAZ:00002286,English Channel,
GAZ:00002287,Mediterranean Sea,
GAZ:00002287,Mediterranean Sea,
GAZ:00002409,Equatorial Pacific Ocean,
GAZ:00002410,North Pacific Ocean,
GAZ:00002418,South Pacific Ocean,
GAZ:00002459,United States of America,
GAZ:00002459,United States of America,
GAZ:00002461,State of California,
GAZ:00002463,Central Asia,
GAZ:00002464,Southwest Asia,
GAZ:00002466,Levant,
GAZ:00002467,Arabian Peninsula,
GAZ:00002468,Kurdistan,
GAZ:00002469,Caucasus,
GAZ:00002470,Iranian Plateau,
GAZ:00002471,East Asia,
GAZ:00002472,South Asia,
GAZ:00002473,Jordan,
GAZ:00002474,Syria,
GAZ:00002475,Palestinian Territories,
GAZ:00002476,Israel,
GAZ:00002478,Lebanon,
GAZ:00002480,Hawaiian Islands,
GAZ:00002511,Bolivia,
GAZ:00002514,State of New York,
GAZ:00002515,State of Oregon,
GAZ:00002516,Guyane,
GAZ:00002518,State of Arizona,
GAZ:00002519,State of Maryland,
GAZ:00002520,State of North Carolina,
GAZ:00002521,State of Alaska,
GAZ:00002522,Guyana,
GAZ:00002524,State of South Carolina,
GAZ:00002525,Suriname,
GAZ:00002531,State of Rhode Island,
GAZ:00002533,State of Wyoming,
GAZ:00002536,"Mediterranean Sea, Eastern Basin",
GAZ:00002537,Commonwealth of Massachusetts,
GAZ:00002539,State of Minnesota,
GAZ:00002542,Commonwealth of Pennsylvania,
GAZ:00002546,State of Oklahoma,
GAZ:00002547,Province (Argentina),
GAZ:00002547,Province (Argentina),
GAZ:00002553,State of Washington,
GAZ:00002557,State of New Jersey,
GAZ:00002560,Canada,
GAZ:00002561,Province (Canada),
GAZ:00002561,Province (Canada),
GAZ:00002562,Province of British Columbia,
GAZ:00002562,Province of British Columbia,
GAZ:00002563,Province of Ontario,
GAZ:00002563,Province of Ontario,
GAZ:00002564,Province of Saskatchewan,
GAZ:00002564,Province of Saskatchewan,
GAZ:00002565,Province of Nova Scotia,
GAZ:00002565,Province of Nova Scotia,
GAZ:00002566,Province of Alberta,
GAZ:00002566,Province of Alberta,
GAZ:00002567,Province of Newfoundland and Labrador,
GAZ:00002567,Province of Newfoundland and Labrador,
GAZ:00002569,Province of Quebec,
GAZ:00002569,Province of Quebec,
GAZ:00002570,Province of New Brunswick,
GAZ:00002570,Province of New Brunswick,
GAZ:00002571,Province of Manitoba,
GAZ:00002571,Province of Manitoba,
GAZ:00002572,Province of Prince Edward Island,
GAZ:00002572,Province of Prince Edward Island,
GAZ:00002573,Territory (Canada),
GAZ:00002573,Territory (Canada),
GAZ:00002574,Nunavut,
GAZ:00002574,Nunavut,
GAZ:00002575,Northwest Territories,
GAZ:00002575,Northwest Territories,
GAZ:00002576,Yukon,
GAZ:00002576,Yukon,
GAZ:00002580,State of Texas,
GAZ:00002586,State of Wisconsin,
GAZ:00002591,State of Connecticut,
GAZ:00002602,State of Maine,
GAZ:00002606,State of Montana,
GAZ:00002611,State of Georgia,
GAZ:00002616,"populated place, Argentina",
GAZ:00002616,"populated place, Argentina",
GAZ:00002635,Kingdom of Denmark,
GAZ:00002635,Kingdom of Denmark,
GAZ:00002637,United Kingdom,
GAZ:00002638,Northern Ireland,
GAZ:00002639,Scotland,
GAZ:00002640,Wales,
GAZ:00002641,England,
GAZ:00002646,Germany,
GAZ:00002648,"populated place, Metropolitan Spain",
GAZ:00002648,"populated place, Metropolitan Spain",
GAZ:00002650,Italy,
GAZ:00002651,"populated place, Italy",
GAZ:00002651,"populated place, Italy",
GAZ:00002699,Kingdom of Norway,
GAZ:00002699,Kingdom of Norway,
GAZ:00002705,"populated place, Israel",
GAZ:00002705,"populated place, Israel",
GAZ:00002718,"populated place, Norway",
GAZ:00002718,"populated place, Norway",
GAZ:00002719,Croatia,
GAZ:00002721,Russia,
GAZ:00002724,Ukraine,
GAZ:00002729,Sweden,
GAZ:00002733,The Bahamas,
GAZ:00002734,"populated place, Bahamas",
GAZ:00002734,"populated place, Bahamas",
GAZ:00002747,Japan,
GAZ:00002756,"populated place, Japan",
GAZ:00002756,"populated place, Japan",
GAZ:00002784,Territory (Australia),
GAZ:00002784,Territory (Australia),
GAZ:00002785,State (Australia),
GAZ:00002785,State (Australia),
GAZ:00002787,Northern Territory,
GAZ:00002787,Northern Territory,
GAZ:00002788,Australian Capital Territory,
GAZ:00002788,Australian Capital Territory,
GAZ:00002794,Jervis Bay Territory,
GAZ:00002794,Jervis Bay Territory,
GAZ:00002800,Korean Peninsula,
GAZ:00002801,North Korea,
GAZ:00002802,South Korea,
GAZ:00002805,Province (Republic of Korea),
GAZ:00002805,Province (Republic of Korea),
GAZ:00002810,Province (Republic of South Africa),
GAZ:00002810,Province (Republic of South Africa),
GAZ:00002820,Caribbean Sea,
GAZ:00002820,Caribbean Sea,
GAZ:00002821,Hispaniola,
GAZ:00002825,Chile,
GAZ:00002826,"populated place, Chile",
GAZ:00002826,"populated place, Chile",
GAZ:00002828,Brazil,
GAZ:00002831,"populated place, Brazil",
GAZ:00002831,"populated place, Brazil",
GAZ:00002839,India,
GAZ:00002840,State (India),
GAZ:00002840,State (India),
GAZ:00002843,"populated place, Mozambique",
GAZ:00002844,"populated place, Canada",
GAZ:00002844,"populated place, Canada",
GAZ:00002845,China,
GAZ:00002846,Northeast Asia,
GAZ:00002848,Autonomous Region (China),
GAZ:00002848,Autonomous Region (China),
GAZ:00002852,Mexico,
GAZ:00002855,"populated place, Mexico",
GAZ:00002855,"populated place, Mexico",
GAZ:00002857,State (United States of Mexico),
GAZ:00002857,State (United States of Mexico),
GAZ:00002878,State of Delaware,
GAZ:00002888,State of Florida,
GAZ:00002891,Central America,
GAZ:00002892,Panama,
GAZ:00002894,Honduras,
GAZ:00002896,"populated place, Panama",
GAZ:00002896,"populated place, Panama",
GAZ:00002901,Costa Rica,
GAZ:00002902,Cocos Island,
GAZ:00002912,Ecuador,
GAZ:00002918,French Polynesia,
GAZ:00002918,French Polynesia,
GAZ:00002928,Argentina,
GAZ:00002929,Colombia,
GAZ:00002930,Uruguay,
GAZ:00002931,Venezuela,
GAZ:00002932,Peru,
GAZ:00002933,Paraguay,
GAZ:00002934,Belize,
GAZ:00002935,El Salvador,
GAZ:00002936,Guatemala,
GAZ:00002937,Finland,
GAZ:00002938,Belgium,
GAZ:00002939,Poland,
GAZ:00002940,French Republic,
GAZ:00002940,French Republic,
GAZ:00002941,Switzerland,
GAZ:00002942,Austria,
GAZ:00002943,Republic of Ireland,
GAZ:00002944,Portuguese Republic,
GAZ:00002944,Portuguese Republic,
GAZ:00002945,Greece,
GAZ:00002946,The Netherlands,
GAZ:00002947,Luxembourg,
GAZ:00002948,Andorra,
GAZ:00002949,Iberian Peninsula,
GAZ:00002950,Bulgaria,
GAZ:00002951,Romania,
GAZ:00002952,Hungary,
GAZ:00002953,Albania,
GAZ:00002954,Czech Republic,
GAZ:00002955,Slovenia,
GAZ:00002956,Slovak Republic,
GAZ:00002957,Serbia,
GAZ:00002958,Latvia,
GAZ:00002959,Estonia,
GAZ:00002960,Lithuania,
GAZ:00002978,Nicaragua,
GAZ:00003034,"populated place, Republic of South Africa",
GAZ:00003034,"populated place, Republic of South Africa",
GAZ:00003092,Region (contiguous United States of America),
GAZ:00003092,Region (contiguous United States of America),
GAZ:00003093,Midwest Region,
GAZ:00003093,Midwest Region,
GAZ:00003094,South Region,
GAZ:00003094,South Region,
GAZ:00003095,Northeast Region,
GAZ:00003095,Northeast Region,
GAZ:00003096,West Region,
GAZ:00003096,West Region,
GAZ:00003097,Middle Atlantic Division,
GAZ:00003101,Italian Peninsula,
GAZ:00003102,San Marino,
GAZ:00003103,Vatican City,
GAZ:00003108,"populated place, Sweden",
GAZ:00003108,"populated place, Sweden",
GAZ:00003125,East North Central Division,
GAZ:00003138,"populated place, contiguous United States of America",
GAZ:00003138,"populated place, contiguous United States of America",
GAZ:00003142,State of Illinois,
GAZ:00003152,State of Michigan,
GAZ:00003171,Commonwealth of Virginia,
GAZ:00003174,Pacific Division,
GAZ:00003175,District of Columbia,
GAZ:00003176,"populated place, Uruguay",
GAZ:00003176,"populated place, Uruguay",
GAZ:00003192,"populated place, Hawaii",
GAZ:00003192,"populated place, Hawaii",
GAZ:00003194,"populated place, Chad",
GAZ:00003194,"populated place, Chad",
GAZ:00003198,Province (China),
GAZ:00003198,Province (China),
GAZ:00003199,Municipality (China),
GAZ:00003199,Municipality (China),
GAZ:00003201,Special Adminstrative Region (China),
GAZ:00003201,Special Adminstrative Region (China),
GAZ:00003202,Macau,
GAZ:00003202,Macau,
GAZ:00003203,Hong Kong,
GAZ:00003203,Hong Kong,
GAZ:00003204,Province (Costa Rica),
GAZ:00003204,Province (Costa Rica),
GAZ:00003209,Puntarenas Province,
GAZ:00003209,Puntarenas Province,
GAZ:00003214,Province (Panama),
GAZ:00003214,Province (Panama),
GAZ:00003269,"populated place, Slovakia",
GAZ:00003269,"populated place, Slovakia",
GAZ:00003287,"populated place, Denmark",
GAZ:00003287,"populated place, Denmark",
GAZ:00003323,West North Central Division,
GAZ:00003382,"populated place, Metropolitan France",
GAZ:00003382,"populated place, Metropolitan France",
GAZ:00003603,"populated place, Hungary",
GAZ:00003603,"populated place, Hungary",
GAZ:00003606,Scandinavian Peninsula,
GAZ:00003626,Province (The Netherlands),
GAZ:00003626,Province (The Netherlands),
GAZ:00003628,"populated place, The Netherlands",
GAZ:00003628,"populated place, The Netherlands",
GAZ:00003651,"populated place, Switzerland",
GAZ:00003651,"populated place, Switzerland",
GAZ:00003670,South West Region,
GAZ:00003670,South West Region,
GAZ:00003671,Greater London Region,
GAZ:00003671,Greater London Region,
GAZ:00003687,North West Region,
GAZ:00003687,North West Region,
GAZ:00003688,Yorkshire and the Humber,
GAZ:00003688,Yorkshire and the Humber,
GAZ:00003689,North East Region,
GAZ:00003689,North East Region,
GAZ:00003690,West Midlands Region,
GAZ:00003690,West Midlands Region,
GAZ:00003691,East Midlands Region,
GAZ:00003691,East Midlands Region,
GAZ:00003692,East Region,
GAZ:00003692,East Region,
GAZ:00003693,South East Region,
GAZ:00003693,South East Region,
GAZ:00003706,Territory of Guam,
GAZ:00003706,Territory of Guam,
GAZ:00003708,"populated place, Australia",
GAZ:00003708,"populated place, Australia",
GAZ:00003717,Province (Rwanda),
GAZ:00003717,Province (Rwanda),
GAZ:00003724,"populated place, Rwanda",
GAZ:00003724,"populated place, Rwanda",
GAZ:00003727,Indonesia,
GAZ:00003728,"populated place, Indonesia",
GAZ:00003728,"populated place, Indonesia",
GAZ:00003730,Province (Indonesia),
GAZ:00003730,Province (Indonesia),
GAZ:00003731,Bali Province,
GAZ:00003731,Bali Province,
GAZ:00003734,Bali,
GAZ:00003740,"populated place, Tanzania",
GAZ:00003740,"populated place, Tanzania",
GAZ:00003742,"populated place, Tunisia",
GAZ:00003742,"populated place, Tunisia",
GAZ:00003744,Thailand,
GAZ:00003745,Mauritius,
GAZ:00003746,"populated place, Thailand",
GAZ:00003746,"populated place, Thailand",
GAZ:00003750,Bangladesh,
GAZ:00003751,"populated place, Bangladesh",
GAZ:00003751,"populated place, Bangladesh",
GAZ:00003753,Territoire des Terres australes et antarctiques francaises,
GAZ:00003756,Viet Nam,
GAZ:00003757,"populated place, Viet Nam",
GAZ:00003757,"populated place, Viet Nam",
GAZ:00003762,Cuba,
GAZ:00003763,"populated place, Cuba",
GAZ:00003763,"populated place, Cuba",
GAZ:00003765,Province (Cuba),
GAZ:00003765,Province (Cuba),
GAZ:00003767,Trinidad and Tobago,
GAZ:00003769,West Indies,
GAZ:00003772,Greater Antilles,
GAZ:00003775,"populated place, India",
GAZ:00003775,"populated place, India",
GAZ:00003779,West South Central Division,
GAZ:00003781,Jamaica,
GAZ:00003857,Monaco,
GAZ:00003858,Liechtenstein,
GAZ:00003859,East South Central Division,
GAZ:00003860,South Atlantic Division,
GAZ:00003861,Mountain Division,
GAZ:00003897,Moldova,
GAZ:00003901,Brunei Darussalam,
GAZ:00003902,Malaysia,
GAZ:00003920,Bhutan,
GAZ:00003922,Papua New Guinea,
GAZ:00003923,Singapore,
GAZ:00003924,Sri Lanka,
GAZ:00003926,Timor,
GAZ:00003934,Egypt,
GAZ:00003934,Egypt,
GAZ:00003936,Metropolitan Spain,
GAZ:00003937,contiguous United States of America,
GAZ:00003939,State of Hawaii,
GAZ:00003940,Metropolitan France,
GAZ:00003941,Collectivite d'outre-mer,
GAZ:00003941,Collectivite d'outre-mer,
GAZ:00003942,Saint-Pierre and Miquelon,
GAZ:00003942,Saint-Pierre and Miquelon,
GAZ:00003943,Mayotte,
GAZ:00003943,Mayotte,
GAZ:00003944,Region d'outre-mer,
GAZ:00003944,Region d'outre-mer,
GAZ:00003945,Reunion Island,
GAZ:00003946,Guadeloupe Archipelago,
GAZ:00003948,Lesser Antilles,
GAZ:00003949,Leeward Islands,
GAZ:00003950,Leeward Antilles,
GAZ:00003951,Windward islands,
GAZ:00003952,Dominican Republic,
GAZ:00003953,Haiti,
GAZ:00003954,Lucayan Archipelago,
GAZ:00003955,Turks and Caicos Islands,
GAZ:00003955,Turks and Caicos Islands,
GAZ:00003956,Unincorporated Territory (USA),
GAZ:00003956,Unincorporated Territory (USA),
GAZ:00003957,American Samoa,
GAZ:00003957,American Samoa,
GAZ:00003958,Northern Mariana Islands,
GAZ:00003959,United States Virgin Islands,
GAZ:00003959,United States Virgin Islands,
GAZ:00003960,Virgin Islands Archipelago,
GAZ:00003961,British Virgin Islands,
GAZ:00003961,British Virgin Islands,
GAZ:00003981,British Overseas Territory,
GAZ:00003981,British Overseas Territory,
GAZ:00003985,British Indian Ocean Territory,
GAZ:00003985,British Indian Ocean Territory,
GAZ:00003986,Cayman Islands,
